epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,2750.8,0.93402,0.88398,1.3272,0.696,0.63636,0.72186,0.44081,1.66093,1.32797,2.45629,0.0007658,0.0007658,0.0007658
189,2765.23,0.98604,0.95386,1.40272,0.86433,0.57977,0.71101,0.42414,1.74424,1.58848,2.52487,0.0007592,0.0007592,0.0007592
190,2779.78,0.90592,0.91917,1.33234,0.70362,0.63636,0.69048,0.39626,1.82518,1.78514,2.69231,0.0007526,0.0007526,0.0007526
191,2794.27,0.93399,1.02593,1.3401,0.64639,0.63636,0.65042,0.39178,1.72424,1.73996,2.64909,0.000746,0.000746,0.000746
192,2808.77,0.99823,1.0383,1.42273,0.72778,0.60818,0.65328,0.38592,1.76222,1.56932,2.63472,0.0007394,0.0007394,0.0007394
193,2823.2,0.92075,0.99757,1.36822,0.69921,0.68182,0.67892,0.41143,1.66155,1.44856,2.38612,0.0007328,0.0007328,0.0007328
194,2837.72,0.90939,0.97362,1.31911,0.6733,0.72727,0.68424,0.42106,1.66786,1.49637,2.43121,0.0007262,0.0007262,0.0007262
195,2852.24,0.94247,0.94099,1.35987,0.74324,0.63636,0.67608,0.37895,1.67824,1.69722,2.30314,0.0007196,0.0007196,0.0007196
196,2866.81,0.92804,1.00064,1.36278,0.65291,0.68182,0.66213,0.36477,1.73236,1.68493,2.24789,0.000713,0.000713,0.000713
197,2881.21,0.88976,0.9364,1.30067,0.82747,0.72727,0.75274,0.40529,1.6751,1.65767,2.19745,0.0007064,0.0007064,0.0007064
198,2895.74,0.91902,0.93393,1.37197,0.70033,0.77273,0.71326,0.44473,1.64431,1.51541,2.36013,0.0006998,0.0006998,0.0006998
199,2910.13,0.91125,0.98521,1.35234,0.75935,0.71751,0.69447,0.44204,1.63743,1.44617,2.39376,0.0006932,0.0006932,0.0006932
200,2924.66,0.92679,0.93736,1.33137,0.69298,0.72727,0.68546,0.42902,1.69605,1.25684,2.52279,0.0006866,0.0006866,0.0006866
201,2939.09,0.92895,0.94168,1.40569,0.70327,0.75456,0.70481,0.43565,1.77143,1.18909,2.51907,0.00068,0.00068,0.00068
202,2953.66,0.96245,0.9632,1.39178,0.65083,0.77273,0.70949,0.40533,1.82141,1.28309,2.4895,0.0006734,0.0006734,0.0006734
203,2968.11,0.884,0.86115,1.30383,0.59461,0.73358,0.68702,0.38227,1.81885,1.3264,2.44006,0.0006668,0.0006668,0.0006668
204,2982.68,0.85517,0.91749,1.3036,0.5643,0.77273,0.68246,0.39189,1.70942,1.3116,2.28695,0.0006602,0.0006602,0.0006602
205,2997.24,0.90153,0.91784,1.31492,0.71732,0.77273,0.74819,0.46064,1.49544,1.34324,2.04766,0.0006536,0.0006536,0.0006536
206,3011.77,0.83913,0.80299,1.26328,0.68163,0.90909,0.73953,0.43399,1.50471,1.43775,2.01552,0.000647,0.000647,0.000647
207,3026.2,0.9072,0.87921,1.29809,0.75554,0.81818,0.77458,0.45238,1.58184,1.41636,2.15301,0.0006404,0.0006404,0.0006404
208,3040.72,0.9384,0.9215,1.43321,0.76176,0.86364,0.7835,0.46608,1.56057,1.44474,2.12974,0.0006338,0.0006338,0.0006338
209,3055.21,0.75055,0.75959,1.18987,0.69456,0.82717,0.78746,0.47186,1.44448,1.36957,2.11929,0.0006272,0.0006272,0.0006272
210,3069.76,0.8668,0.80164,1.27543,0.6774,0.81818,0.77806,0.46928,1.49047,1.22842,2.21887,0.0006206,0.0006206,0.0006206
211,3084.26,0.89254,0.85733,1.31621,0.84017,0.63636,0.74391,0.43746,1.60045,1.19279,2.34834,0.000614,0.000614,0.000614
212,3098.9,0.81657,0.84362,1.26087,0.83011,0.59091,0.7,0.42118,1.6399,1.35623,2.2907,0.0006074,0.0006074,0.0006074
213,3113.39,0.92452,0.99369,1.33194,0.79927,0.59091,0.68172,0.40256,1.73143,1.36328,2.37646,0.0006008,0.0006008,0.0006008
214,3127.87,0.87694,0.86132,1.29553,0.76881,0.59091,0.68121,0.39047,1.79454,1.44115,2.44196,0.0005942,0.0005942,0.0005942
215,3142.29,0.83237,0.85548,1.26731,0.83676,0.59091,0.70553,0.40882,1.80497,1.44829,2.47676,0.0005876,0.0005876,0.0005876
216,3156.85,0.82502,0.7831,1.26665,0.91933,0.72727,0.86544,0.45857,1.5696,1.25775,2.17341,0.000581,0.000581,0.000581
217,3171.27,0.8604,0.81702,1.26624,0.86734,0.89199,0.87365,0.48034,1.45898,1.28565,2.076,0.0005744,0.0005744,0.0005744
218,3185.76,0.82254,0.7912,1.2787,0.90778,0.89537,0.88529,0.5095,1.41526,1.32935,2.00426,0.0005678,0.0005678,0.0005678
219,3201.44,0.88988,0.80279,1.32719,0.87759,0.81818,0.89389,0.50361,1.46447,1.18547,2.00198,0.0005612,0.0005612,0.0005612
220,3215.96,0.8731,0.86622,1.30578,0.8075,0.76306,0.8318,0.49402,1.43751,1.18151,1.97716,0.0005546,0.0005546,0.0005546
221,3230.4,0.79231,0.76485,1.22805,0.89462,0.77184,0.81632,0.51473,1.32847,1.22653,1.87268,0.000548,0.000548,0.000548
222,3244.97,0.83586,0.8711,1.29197,0.7376,0.72727,0.79939,0.49379,1.3697,1.17183,1.93759,0.0005414,0.0005414,0.0005414
223,3259.54,0.80859,0.79886,1.21771,0.58707,0.86364,0.77612,0.48174,1.34872,1.26254,1.90433,0.0005348,0.0005348,0.0005348
224,3274.07,0.88013,0.89895,1.35291,0.75773,0.71134,0.77682,0.48083,1.25501,1.21476,1.85846,0.0005282,0.0005282,0.0005282
225,3288.52,0.83651,0.81087,1.28014,0.62881,0.84737,0.76629,0.45157,1.35279,1.20482,1.96057,0.0005216,0.0005216,0.0005216
226,3303.13,0.82302,0.76597,1.25814,0.6325,0.86062,0.78888,0.44972,1.49794,1.16853,2.12277,0.000515,0.000515,0.000515
227,3317.53,0.84334,0.78708,1.28072,0.66863,0.95455,0.83687,0.44142,1.50537,1.21177,2.12821,0.0005084,0.0005084,0.0005084
228,3332.05,0.83447,0.80934,1.30397,0.77051,0.77273,0.83562,0.42601,1.52099,1.24577,2.17176,0.0005018,0.0005018,0.0005018
229,3346.53,0.82474,0.83468,1.30515,0.79523,0.77273,0.84491,0.43581,1.51977,1.25169,2.18005,0.0004952,0.0004952,0.0004952
230,3361.08,0.80453,0.79301,1.26055,0.82958,0.66442,0.80773,0.41207,1.51005,1.36737,2.10217,0.0004886,0.0004886,0.0004886
231,3375.61,0.89452,0.84213,1.29812,0.68031,0.68182,0.7644,0.40374,1.54279,1.48136,2.13732,0.000482,0.000482,0.000482
232,3390.14,0.7598,0.76868,1.19509,0.71142,0.77273,0.76333,0.40901,1.53624,1.64057,2.11894,0.0004754,0.0004754,0.0004754
233,3404.63,0.85165,0.77323,1.28447,0.60561,0.76794,0.71602,0.39769,1.5356,1.83752,2.13256,0.0004688,0.0004688,0.0004688
234,3419.17,0.75132,0.73722,1.25893,0.58324,0.77273,0.70489,0.40008,1.50473,1.66374,2.08024,0.0004622,0.0004622,0.0004622
235,3433.58,0.83252,0.79927,1.29051,0.68382,0.6884,0.72368,0.42422,1.48781,1.58278,2.04365,0.0004556,0.0004556,0.0004556
236,3448.04,0.76074,0.71073,1.19447,0.72314,0.59091,0.68758,0.41006,1.49937,1.55633,2.07794,0.000449,0.000449,0.000449
237,3462.52,0.80391,0.77033,1.26554,0.57022,0.72727,0.62233,0.39312,1.5717,1.45495,2.26097,0.0004424,0.0004424,0.0004424
238,3477,0.80726,0.78205,1.26657,0.56363,0.72727,0.64729,0.39908,1.60404,1.4063,2.27084,0.0004358,0.0004358,0.0004358
239,3491.53,0.77535,0.75217,1.26013,0.54416,0.68182,0.63374,0.39495,1.6468,1.36038,2.31357,0.0004292,0.0004292,0.0004292
240,3506.08,0.8054,0.76472,1.24577,0.59851,0.72727,0.68903,0.40571,1.60547,1.23642,2.31717,0.0004226,0.0004226,0.0004226
241,3520.49,0.7814,0.7706,1.25768,0.62596,0.761,0.69302,0.4008,1.60589,1.2191,2.31107,0.000416,0.000416,0.000416
242,3535.05,0.80472,0.81674,1.2612,0.74541,0.72727,0.7132,0.41616,1.56671,1.21659,2.28417,0.0004094,0.0004094,0.0004094
243,3549.47,0.77911,0.76663,1.25048,0.73356,0.72727,0.7125,0.42211,1.59898,1.23493,2.32185,0.0004028,0.0004028,0.0004028
244,3564.01,0.81482,0.81275,1.29765,0.78761,0.68182,0.7141,0.4051,1.53931,1.40806,2.17613,0.0003962,0.0003962,0.0003962
245,3578.47,0.7557,0.78013,1.26428,0.79718,0.71511,0.7225,0.4177,1.56745,1.43229,2.2284,0.0003896,0.0003896,0.0003896
246,3592.99,0.78087,0.74907,1.24196,0.85204,0.72727,0.75114,0.42832,1.60165,1.47576,2.21154,0.000383,0.000383,0.000383
247,3607.5,0.70028,0.68388,1.15943,0.79165,0.77273,0.73882,0.45153,1.63287,1.34545,2.22846,0.0003764,0.0003764,0.0003764
248,3622.06,0.66982,0.72496,1.19178,0.79344,0.77273,0.75115,0.45619,1.52579,1.33441,2.1159,0.0003698,0.0003698,0.0003698
249,3636.5,0.8092,0.7941,1.29996,0.82971,0.77273,0.77407,0.47984,1.43709,1.31796,2.01841,0.0003632,0.0003632,0.0003632
250,3651.01,0.82782,0.80727,1.29786,0.802,0.81818,0.78362,0.49032,1.41326,1.34929,1.94364,0.0003566,0.0003566,0.0003566
251,3665.48,0.75466,0.74052,1.21942,0.75112,0.77273,0.7679,0.47474,1.62518,1.32444,2.11426,0.00035,0.00035,0.00035
252,3679.98,0.73584,0.64915,1.19713,0.72899,0.77273,0.77387,0.467,1.67047,1.2838,2.12321,0.0003434,0.0003434,0.0003434
253,3694.44,0.70766,0.69184,1.20312,0.61945,0.81403,0.72332,0.45386,1.61512,1.40303,2.04235,0.0003368,0.0003368,0.0003368
254,3708.99,0.73474,0.71586,1.2306,0.69384,0.72727,0.76393,0.44261,1.49,1.53286,1.93855,0.0003302,0.0003302,0.0003302
255,3723.43,0.70315,0.70995,1.19699,0.66067,0.72727,0.73574,0.42034,1.45643,1.59938,1.9468,0.0003236,0.0003236,0.0003236
256,3738.01,0.76266,0.77514,1.22716,0.67159,0.68182,0.73219,0.40656,1.45417,1.64011,1.94127,0.000317,0.000317,0.000317
257,3752.41,0.83523,0.72923,1.29682,0.817,0.59091,0.74871,0.42663,1.43852,1.66965,1.93179,0.0003104,0.0003104,0.0003104
258,3767.02,0.71663,0.69342,1.19388,0.84921,0.59091,0.75348,0.4344,1.60234,1.5981,2.11463,0.0003038,0.0003038,0.0003038
259,3781.46,0.69571,0.70317,1.17712,0.72289,0.71192,0.75325,0.43296,1.66423,1.47438,2.26475,0.0002972,0.0002972,0.0002972
260,3795.98,0.68949,0.67625,1.17552,0.73299,0.72727,0.75183,0.43089,1.63319,1.3994,2.30417,0.0002906,0.0002906,0.0002906
261,3810.5,0.69698,0.72124,1.20037,0.79836,0.68182,0.7581,0.43726,1.62311,1.15155,2.38313,0.000284,0.000284,0.000284
262,3825.06,0.65541,0.66303,1.13508,0.84427,0.73976,0.7852,0.45021,1.61041,1.13546,2.38745,0.0002774,0.0002774,0.0002774
263,3839.53,0.7258,0.66593,1.18536,0.81335,0.81818,0.7792,0.44976,1.5674,1.15534,2.37479,0.0002708,0.0002708,0.0002708
264,3854.22,0.67482,0.65469,1.19366,0.76697,0.81818,0.771,0.44297,1.51058,1.2045,2.30063,0.0002642,0.0002642,0.0002642
265,3868.68,0.73824,0.73173,1.21695,0.68601,0.81818,0.7464,0.43472,1.57201,1.27613,2.34483,0.0002576,0.0002576,0.0002576
266,3883.17,0.7298,0.68721,1.21171,0.66707,0.77273,0.72432,0.4418,1.56082,1.30607,2.30752,0.000251,0.000251,0.000251
267,3897.62,0.70919,0.68454,1.20024,0.65311,0.77273,0.71896,0.43296,1.55931,1.33066,2.29356,0.0002444,0.0002444,0.0002444
268,3912.2,0.74703,0.70555,1.23616,0.59211,0.81818,0.7114,0.43102,1.47284,1.33006,2.13414,0.0002378,0.0002378,0.0002378
269,3926.61,0.67421,0.64357,1.14542,0.67683,0.76192,0.73132,0.43305,1.51029,1.37904,2.15995,0.0002312,0.0002312,0.0002312
270,3941.12,0.719,0.67865,1.2155,0.80015,0.59091,0.68574,0.41024,1.53675,1.41235,2.17324,0.0002246,0.0002246,0.0002246
271,3955.55,0.70234,0.69858,1.22347,0.77614,0.63636,0.68564,0.39985,1.56558,1.46588,2.18968,0.000218,0.000218,0.000218
272,3970.29,0.72987,0.71591,1.19655,0.72015,0.63636,0.67303,0.40827,1.47894,1.66213,2.08626,0.0002114,0.0002114,0.0002114
273,3984.89,0.76979,0.69024,1.26263,0.73632,0.63474,0.65442,0.39801,1.52794,1.6796,2.16388,0.0002048,0.0002048,0.0002048
274,3999.42,0.75237,0.73032,1.19799,0.59789,0.77273,0.64279,0.38192,1.57661,1.66203,2.21411,0.0001982,0.0001982,0.0001982
275,4013.91,0.69208,0.66125,1.15022,0.68532,0.63636,0.65715,0.4024,1.56352,1.74232,2.18792,0.0001916,0.0001916,0.0001916
276,4028.4,0.65793,0.64254,1.13752,0.61176,0.68182,0.60593,0.39156,1.61679,1.54291,2.24992,0.000185,0.000185,0.000185
277,4042.83,0.69741,0.66012,1.21315,0.63712,0.72727,0.62566,0.39785,1.63546,1.53156,2.28908,0.0001784,0.0001784,0.0001784
278,4057.39,0.65257,0.68859,1.21155,0.6423,0.72727,0.60244,0.38832,1.6436,1.52916,2.30889,0.0001718,0.0001718,0.0001718
279,4071.91,0.68326,0.70289,1.16309,0.60824,0.70617,0.58714,0.40185,1.62195,1.57841,2.30606,0.0001652,0.0001652,0.0001652
280,4086.47,0.66873,0.71208,1.19782,0.68549,0.72727,0.63973,0.41082,1.61249,1.4968,2.34963,0.0001586,0.0001586,0.0001586
281,4100.92,0.70206,0.69943,1.19586,0.69436,0.77273,0.65615,0.43089,1.61458,1.54602,2.34331,0.000152,0.000152,0.000152
282,4115.56,0.71779,0.72899,1.20835,0.80454,0.81818,0.74278,0.44429,1.57333,1.59917,2.30641,0.0001454,0.0001454,0.0001454
283,4129.98,0.75178,0.7165,1.25298,0.77717,0.81818,0.76016,0.47111,1.55742,1.57812,2.30866,0.0001388,0.0001388,0.0001388
284,4144.46,0.64321,0.64611,1.1375,0.77604,0.81818,0.77383,0.46697,1.56406,1.55776,2.31412,0.0001322,0.0001322,0.0001322
285,4158.92,0.67644,0.67203,1.14638,0.81402,0.81818,0.77873,0.48083,1.56937,1.48445,2.29453,0.0001256,0.0001256,0.0001256
286,4173.47,0.6511,0.65467,1.1558,0.74973,0.81704,0.78366,0.44877,1.60469,1.40816,2.30316,0.000119,0.000119,0.000119
287,4187.9,0.71868,0.71909,1.21405,0.69834,0.77273,0.73829,0.45437,1.62297,1.44223,2.29006,0.0001124,0.0001124,0.0001124
288,4202.47,0.62814,0.61663,1.14768,0.7472,0.72727,0.74173,0.44735,1.64525,1.48906,2.27922,0.0001058,0.0001058,0.0001058
289,4217,0.66295,0.65541,1.16092,0.70519,0.76145,0.72908,0.45133,1.62061,1.50635,2.22834,9.92e-05,9.92e-05,9.92e-05
290,4231.67,0.68039,0.67383,1.20633,0.7461,0.80188,0.7489,0.4273,1.62884,1.50413,2.23295,9.26e-05,9.26e-05,9.26e-05
291,4277.14,0.53914,0.52226,1.04036,0.77555,0.81818,0.75579,0.45018,1.56543,1.53209,2.18062,8.6e-05,8.6e-05,8.6e-05
292,4291.6,0.58547,0.5818,1.10863,0.71761,0.80886,0.71573,0.45084,1.59177,1.52305,2.18634,7.94e-05,7.94e-05,7.94e-05
293,4306.02,0.57573,0.54951,1.10163,0.68861,0.81818,0.72154,0.44139,1.58882,1.50031,2.20162,7.28e-05,7.28e-05,7.28e-05
294,4320.49,0.5382,0.52675,1.10499,0.69121,0.81818,0.71641,0.45445,1.5471,1.46929,2.16228,6.62e-05,6.62e-05,6.62e-05
295,4334.87,0.53213,0.54174,1.07795,0.66573,0.72433,0.67902,0.44694,1.53653,1.4687,2.13854,5.96e-05,5.96e-05,5.96e-05
296,4349.41,0.51584,0.47399,1.0355,0.70793,0.77126,0.74416,0.47767,1.52592,1.48586,2.15126,5.3e-05,5.3e-05,5.3e-05
297,4363.93,0.50434,0.49028,1.08018,0.69464,0.72727,0.7239,0.44664,1.56479,1.48239,2.16079,4.64e-05,4.64e-05,4.64e-05
298,4378.4,0.52568,0.52424,1.0674,0.65108,0.68182,0.67674,0.44002,1.63965,1.49391,2.25275,3.98e-05,3.98e-05,3.98e-05
299,4392.9,0.47669,0.45859,1.03167,0.69627,0.68182,0.69307,0.45562,1.5561,1.50226,2.17185,3.32e-05,3.32e-05,3.32e-05
300,4407.45,0.4973,0.46422,1.05346,0.67388,0.68182,0.70864,0.45359,1.56769,1.49123,2.21637,2.66e-05,2.66e-05,2.66e-05
