epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
369,32809.4,1.96628,2.17013,2.20594,0.53252,0.46644,0.53,0.21987,2.11458,1.85602,2.53263,0.00054272,0.00054272,0.00054272
370,32937.8,1.8505,2.04006,2.06482,0.43073,0.5,0.41355,0.17149,2.16929,2.00427,2.61001,0.00053876,0.00053876,0.00053876
371,33021.4,1.94538,1.99639,2.09839,0.44618,0.5,0.41606,0.16206,2.14652,2.15833,2.53631,0.0005348,0.0005348,0.0005348
372,33093.8,2.04241,2.16903,2.20761,0.42389,0.54545,0.44923,0.16657,2.2604,2.10785,2.62175,0.00053084,0.00053084,0.00053084
373,33186,1.93376,2.09606,2.12036,0.51134,0.59091,0.55539,0.19257,2.27867,2.29634,2.57854,0.00052688,0.00052688,0.00052688
374,33298.8,1.97693,2.1555,2.2319,0.59398,0.59091,0.54646,0.21459,2.17035,2.24164,2.49556,0.00052292,0.00052292,0.00052292
375,33382.4,1.94777,2.05179,2.1812,0.51607,0.59091,0.51433,0.22187,2.13997,2.22532,2.47167,0.00051896,0.00051896,0.00051896
376,33494.1,1.99841,2.17602,2.18166,0.52449,0.5,0.48542,0.22441,2.16622,2.25656,2.52494,0.000515,0.000515,0.000515
377,33585.6,2.07223,2.26423,2.27747,0.38725,0.4598,0.44835,0.20498,2.14589,2.21729,2.55934,0.00051104,0.00051104,0.00051104
378,33703.8,1.93114,2.02794,2.15396,0.39636,0.45455,0.42764,0.19323,2.15192,2.19055,2.55812,0.00050708,0.00050708,0.00050708
379,33781.7,1.9638,2.06885,2.13092,0.5812,0.50485,0.47258,0.21812,2.1292,2.13204,2.55247,0.00050312,0.00050312,0.00050312
380,33849.4,1.9977,2.10855,2.18947,0.59665,0.40909,0.52947,0.21606,2.22588,2.04403,2.65288,0.00049916,0.00049916,0.00049916
381,33980.6,1.96149,2.32308,2.12517,0.62739,0.40909,0.50932,0.19422,2.25882,2.0267,2.7082,0.0004952,0.0004952,0.0004952
382,34048.2,2.0263,2.20647,2.21706,0.56208,0.36364,0.41118,0.17219,2.21059,2.10087,2.72037,0.00049124,0.00049124,0.00049124
383,34145,1.99147,2.06225,2.11801,0.42192,0.53117,0.46029,0.18111,2.13594,2.13873,2.64918,0.00048728,0.00048728,0.00048728
384,34267.6,2.01022,2.20146,2.20163,0.50827,0.45455,0.47294,0.2051,2.04488,2.09173,2.55146,0.00048332,0.00048332,0.00048332
385,34338.3,1.96339,2.13555,2.18393,0.53065,0.45455,0.47166,0.22464,1.98249,2.10978,2.54958,0.00047936,0.00047936,0.00047936
386,34462.8,1.97863,2.08903,2.14652,0.52532,0.54545,0.54235,0.25657,1.89629,1.96747,2.40941,0.0004754,0.0004754,0.0004754
387,34531.7,1.87791,1.9819,2.09567,0.6197,0.5,0.56163,0.26975,1.89028,1.9184,2.45785,0.00047144,0.00047144,0.00047144
388,34602.3,1.90795,2.09902,2.07599,0.71133,0.5,0.54983,0.25682,1.98678,1.89194,2.56541,0.00046748,0.00046748,0.00046748
389,34670.5,1.9202,1.93234,2.17252,0.78446,0.49654,0.56398,0.24499,2.04687,1.86115,2.59953,0.00046352,0.00046352,0.00046352
390,34728.7,1.90661,1.8857,2.11857,0.59696,0.54545,0.52843,0.23719,2.06667,1.85649,2.60299,0.00045956,0.00045956,0.00045956
391,34813.2,1.87635,1.97658,2.08491,0.44318,0.5,0.47436,0.20403,1.98129,1.96327,2.48555,0.0004556,0.0004556,0.0004556
392,34887.3,1.81387,1.92191,2.07578,0.4445,0.54545,0.48012,0.19722,1.94612,2.08106,2.41636,0.00045164,0.00045164,0.00045164
393,34971.3,1.85477,1.95567,2.05562,0.51579,0.63636,0.50506,0.21213,1.98261,1.93421,2.4286,0.00044768,0.00044768,0.00044768
394,35034.8,1.85058,1.90889,2.05371,0.46039,0.59091,0.5186,0.21462,2.00655,1.96067,2.45333,0.00044372,0.00044372,0.00044372
395,35120.5,1.9376,2.11124,2.17861,0.48723,0.59091,0.50429,0.22733,1.93132,2.171,2.37501,0.00043976,0.00043976,0.00043976
396,35203.6,1.98566,2.11032,2.18294,0.43135,0.63636,0.45823,0.19439,1.91799,2.19922,2.37821,0.0004358,0.0004358,0.0004358
397,35313.6,1.97001,2.02862,2.12764,0.40811,0.5,0.441,0.18622,1.96425,2.27815,2.47013,0.00043184,0.00043184,0.00043184
398,35390.9,1.87527,2.12759,2.11216,0.43246,0.59091,0.45216,0.17984,2.07853,2.20079,2.57264,0.00042788,0.00042788,0.00042788
399,35461.5,1.93206,2.17554,2.16917,0.44764,0.59091,0.47044,0.19104,2.07785,2.20955,2.58646,0.00042392,0.00042392,0.00042392
400,35553.3,1.82374,1.99445,2.09414,0.43055,0.59091,0.42957,0.19485,1.99855,2.21353,2.54701,0.00041996,0.00041996,0.00041996
401,35639.1,1.86136,2.04167,2.12172,0.4695,0.59091,0.47933,0.21117,1.98543,2.22336,2.48798,0.000416,0.000416,0.000416
402,35709.5,1.87794,2.03784,2.12022,0.45438,0.59091,0.4893,0.22794,1.94913,2.22291,2.42702,0.00041204,0.00041204,0.00041204
403,35793,1.89818,2.06159,2.10164,0.46443,0.59126,0.51954,0.21637,1.92394,2.24966,2.40071,0.00040808,0.00040808,0.00040808
404,35907.4,2.00019,2.08135,2.22405,0.44265,0.59091,0.52463,0.20302,1.98739,2.16666,2.46708,0.00040412,0.00040412,0.00040412
405,36002.9,1.91966,2.07199,2.12309,0.47507,0.61745,0.49686,0.19541,2.09098,2.03109,2.57152,0.00040016,0.00040016,0.00040016
406,36079.4,1.89528,2.01019,2.14495,0.55392,0.63636,0.50489,0.20311,2.08838,2.02158,2.57383,0.0003962,0.0003962,0.0003962
407,36192.6,1.99899,2.03711,2.15896,0.51484,0.59091,0.50709,0.20828,2.08234,2.03572,2.58662,0.00039224,0.00039224,0.00039224
408,36282.9,1.94505,2.20603,2.13985,0.59835,0.59091,0.46825,0.19026,2.05612,2.05193,2.56601,0.00038828,0.00038828,0.00038828
409,36371.2,1.86296,1.98156,2.06299,0.53023,0.54545,0.43099,0.17491,2.03615,2.12332,2.49529,0.00038432,0.00038432,0.00038432
410,36453.1,1.87849,2.02351,2.07366,0.48109,0.54545,0.40481,0.1711,2.05685,2.16718,2.49993,0.00038036,0.00038036,0.00038036
411,36582.3,1.89985,2.01257,2.14778,0.53448,0.54545,0.43252,0.19196,2.04408,2.14029,2.47806,0.0003764,0.0003764,0.0003764
412,36650.3,1.90766,2.03846,2.08858,0.47774,0.54545,0.48962,0.2194,2.0964,2.00064,2.50889,0.00037244,0.00037244,0.00037244
413,36706.8,1.90991,1.94816,2.0993,0.42412,0.45455,0.48182,0.22289,2.13147,2.05943,2.56497,0.00036848,0.00036848,0.00036848
414,36806.9,1.90714,2.02922,2.11091,0.35723,0.45455,0.4268,0.19891,2.22112,2.01224,2.68377,0.00036452,0.00036452,0.00036452
415,36886.2,1.85081,1.90407,2.02999,0.3696,0.54545,0.40105,0.19649,2.25292,2.05242,2.71838,0.00036056,0.00036056,0.00036056
416,36944.7,1.91556,2.01973,2.10862,0.37841,0.41529,0.45522,0.19024,2.28553,2.10314,2.74781,0.0003566,0.0003566,0.0003566
417,37030.1,1.90984,1.95927,2.09232,0.51319,0.40909,0.45085,0.20308,2.15785,2.10448,2.66555,0.00035264,0.00035264,0.00035264
418,37145.7,1.8241,1.91965,2.07529,0.47585,0.40909,0.41997,0.17901,1.94098,2.41533,2.46774,0.00034868,0.00034868,0.00034868
419,37219.6,1.88898,2.01133,2.10856,0.64521,0.45455,0.54085,0.22463,1.92546,2.23547,2.38895,0.00034472,0.00034472,0.00034472
420,37305.5,1.90191,1.92071,2.10938,0.58822,0.5,0.52264,0.24189,1.82144,2.23411,2.33812,0.00034076,0.00034076,0.00034076
421,37379.2,1.91225,2.08741,2.17566,0.67929,0.54545,0.54793,0.23869,1.77429,2.21229,2.29175,0.0003368,0.0003368,0.0003368
422,37453.2,1.90405,2.05134,2.11195,0.64376,0.54545,0.53664,0.25559,1.75234,2.23766,2.23692,0.00033284,0.00033284,0.00033284
423,37532.4,1.87536,1.97451,2.05918,0.65045,0.54545,0.54536,0.25547,1.74432,2.14548,2.23991,0.00032888,0.00032888,0.00032888
424,37613.6,1.87691,1.96481,2.07157,0.61839,0.63636,0.56639,0.23233,1.7828,2.18085,2.28856,0.00032492,0.00032492,0.00032492
425,37728.2,1.80347,1.90802,1.97203,0.58349,0.68182,0.56457,0.2102,1.857,2.13101,2.35088,0.00032096,0.00032096,0.00032096
426,37815.3,2.02459,2.04352,2.1584,0.46999,0.64515,0.46922,0.19151,1.92449,2.07155,2.38832,0.000317,0.000317,0.000317
427,37876.9,1.98158,2.13676,2.1454,0.47193,0.63636,0.48279,0.20414,1.92795,2.03291,2.37762,0.00031304,0.00031304,0.00031304
428,37963.9,1.81241,1.92697,2.0017,0.46609,0.68182,0.48459,0.20336,1.9763,1.95798,2.41065,0.00030908,0.00030908,0.00030908
429,38076.2,1.74079,1.923,2.00445,0.54723,0.63636,0.54853,0.23412,1.87663,1.9908,2.33371,0.00030512,0.00030512,0.00030512
430,38172.4,1.80766,1.91756,2.03012,0.61235,0.64656,0.60976,0.23951,1.82797,1.99765,2.30255,0.00030116,0.00030116,0.00030116
431,38290.3,1.91073,2.03398,2.06777,0.68487,0.63636,0.62764,0.22842,1.81787,2.04546,2.29635,0.0002972,0.0002972,0.0002972
432,38388.1,1.86318,1.88096,2.01732,0.7221,0.59057,0.59935,0.23353,1.76501,2.04185,2.27739,0.00029324,0.00029324,0.00029324
433,38494.1,1.86455,1.88534,2.01306,0.67715,0.54545,0.60897,0.26414,1.7854,2.07446,2.30743,0.00028928,0.00028928,0.00028928
434,38607.7,1.88982,1.98793,2.08697,0.65497,0.60445,0.60052,0.26281,1.86126,2.07194,2.35743,0.00028532,0.00028532,0.00028532
435,38668.1,1.785,1.98527,1.98795,0.69893,0.63636,0.5906,0.2679,1.93264,2.12624,2.40861,0.00028136,0.00028136,0.00028136
436,38787.7,1.92013,2.05258,2.14787,0.60252,0.45455,0.52787,0.22995,2.09876,2.1778,2.53636,0.0002774,0.0002774,0.0002774
437,38865.4,1.76646,1.8542,2.028,0.54375,0.59607,0.5146,0.21698,2.16504,2.1359,2.58103,0.00027344,0.00027344,0.00027344
438,38946.9,1.83924,1.96393,2.09772,0.48379,0.5,0.47888,0.2077,2.19144,2.2395,2.62968,0.00026948,0.00026948,0.00026948
439,39011.8,1.79934,1.88269,1.94808,0.47689,0.5,0.47117,0.20364,2.20419,2.31083,2.705,0.00026552,0.00026552,0.00026552
440,39085.9,1.86997,1.94076,2.06192,0.42483,0.50372,0.45071,0.20408,2.22129,2.27452,2.7681,0.00026156,0.00026156,0.00026156
441,39170.1,1.86198,1.88691,2.06232,0.44736,0.5,0.45174,0.20966,2.14302,2.25391,2.67206,0.0002576,0.0002576,0.0002576
442,39233.1,1.78838,1.81419,1.98756,0.44411,0.50868,0.46734,0.21209,2.17359,2.18925,2.62572,0.00025364,0.00025364,0.00025364
443,39334.4,1.90128,1.9147,2.07524,0.58951,0.54545,0.48478,0.2053,2.06716,2.10646,2.4556,0.00024968,0.00024968,0.00024968
444,39415.7,1.87251,1.84906,2.0147,0.6382,0.48174,0.54408,0.20061,1.94053,2.21389,2.40051,0.00024572,0.00024572,0.00024572
445,39479.2,1.82939,2.02192,2.08612,0.66822,0.63636,0.61047,0.23236,1.93823,2.19401,2.37237,0.00024176,0.00024176,0.00024176
446,39577.9,1.827,1.86968,1.97363,0.69412,0.63636,0.64421,0.21176,1.87558,2.30793,2.36841,0.0002378,0.0002378,0.0002378
447,39697.1,1.89524,1.97332,2.07736,0.62421,0.52909,0.57024,0.22799,1.89743,2.16339,2.36905,0.00023384,0.00023384,0.00023384
448,39781.8,1.90415,1.91881,2.15252,0.44539,0.6209,0.4885,0.21068,1.98598,2.22515,2.46357,0.00022988,0.00022988,0.00022988
449,39892.3,1.7973,1.78634,1.95134,0.49349,0.5,0.48445,0.18004,1.99802,2.29823,2.49627,0.00022592,0.00022592,0.00022592
450,40019,1.81944,1.81427,2.02054,0.44745,0.5,0.41131,0.1713,2.16224,2.17739,2.63106,0.00022196,0.00022196,0.00022196
451,40087.5,1.85507,1.83889,2.07096,0.48344,0.5,0.41665,0.16003,2.12677,2.26399,2.64046,0.000218,0.000218,0.000218
452,40217.3,1.85334,1.84942,2.03877,0.52929,0.54545,0.44075,0.17267,2.10224,2.25849,2.59193,0.00021404,0.00021404,0.00021404
453,40326.2,1.78339,1.76811,1.97749,0.50909,0.59091,0.40977,0.17309,2.16054,2.22308,2.62059,0.00021008,0.00021008,0.00021008
454,40447,1.82725,1.89034,1.96619,0.60486,0.63636,0.51266,0.1945,2.11913,2.1455,2.56225,0.00020612,0.00020612,0.00020612
455,40515.1,1.91612,1.89996,2.10785,0.58925,0.58703,0.47242,0.19565,2.13425,2.10127,2.55505,0.00020216,0.00020216,0.00020216
456,40605.3,1.79197,1.81581,1.9982,0.54684,0.54545,0.4647,0.19731,2.13641,2.17024,2.55845,0.0001982,0.0001982,0.0001982
457,40688.2,1.81843,1.83381,2.0106,0.6217,0.63636,0.59702,0.24264,2.19671,1.94318,2.57174,0.00019424,0.00019424,0.00019424
458,40758.1,1.88323,1.94284,2.05587,0.54783,0.59091,0.52435,0.22843,2.12291,2.08924,2.55398,0.00019028,0.00019028,0.00019028
459,40872.6,1.81569,1.93221,1.99587,0.63665,0.5,0.53926,0.2284,2.18345,2.06186,2.60358,0.00018632,0.00018632,0.00018632
460,40940.6,1.84569,1.8463,2.10045,0.60767,0.5,0.50756,0.19574,2.1757,2.22657,2.61191,0.00018236,0.00018236,0.00018236
461,41044.3,1.84307,2.00803,2.10541,0.59819,0.63636,0.52579,0.21249,2.09106,2.30276,2.54737,0.0001784,0.0001784,0.0001784
462,41161.4,1.8265,1.81851,1.98887,0.57291,0.63636,0.54229,0.22173,2.12407,2.20594,2.57904,0.00017444,0.00017444,0.00017444
463,41248.4,1.75841,1.80465,2.00766,0.57632,0.63636,0.54851,0.22465,2.06732,2.27291,2.54277,0.00017048,0.00017048,0.00017048
464,41305,1.83498,1.97859,2.09439,0.67395,0.63636,0.63179,0.24035,2.0939,2.08128,2.52118,0.00016652,0.00016652,0.00016652
465,41420.2,1.8141,1.8314,1.99879,0.60183,0.59091,0.59073,0.22667,2.08403,1.97092,2.54046,0.00016256,0.00016256,0.00016256
466,41524.8,1.7962,1.86128,1.97918,0.61983,0.59297,0.60627,0.22171,2.08753,1.99038,2.52403,0.0001586,0.0001586,0.0001586
467,41599.5,1.87074,1.88783,2.07142,0.62188,0.59091,0.59476,0.2354,2.11241,2.00418,2.54331,0.00015464,0.00015464,0.00015464
468,41715.1,1.77576,1.78699,1.98033,0.57353,0.63636,0.57504,0.23854,2.13292,1.97578,2.57932,0.00015068,0.00015068,0.00015068
469,41784,1.77061,1.8767,1.97464,0.58457,0.63636,0.54724,0.22346,2.02979,2.1299,2.52923,0.00014672,0.00014672,0.00014672
470,41899.1,1.79629,1.88954,2.01232,0.56355,0.58707,0.51503,0.2273,2.07327,2.0847,2.54467,0.00014276,0.00014276,0.00014276
471,41997,1.72871,1.80642,1.96913,0.57254,0.54545,0.52965,0.23176,2.00498,2.07447,2.49033,0.0001388,0.0001388,0.0001388
472,42087.2,1.76156,1.8465,1.99551,0.60049,0.59091,0.57483,0.23535,2.00206,2.09847,2.48474,0.00013484,0.00013484,0.00013484
473,42165.8,1.79298,1.83997,2.00053,0.5853,0.59091,0.58812,0.25821,2.03232,2.07995,2.51273,0.00013088,0.00013088,0.00013088
474,42242.6,1.72856,1.78204,1.92024,0.57391,0.59091,0.57114,0.24959,2.06327,2.02468,2.54162,0.00012692,0.00012692,0.00012692
475,42301,1.78066,1.80609,1.96148,0.62016,0.59383,0.63814,0.26153,2.04834,2.03973,2.5052,0.00012296,0.00012296,0.00012296
476,42384.9,1.76197,1.89442,1.98236,0.61449,0.59091,0.63879,0.25032,1.98408,2.10806,2.44563,0.000119,0.000119,0.000119
477,42480.6,1.80694,1.94165,2.07403,0.581,0.59091,0.58593,0.25419,1.99901,2.08828,2.42913,0.00011504,0.00011504,0.00011504
478,42559,1.76278,1.78657,1.94064,0.61379,0.57835,0.59094,0.23873,1.89173,2.2454,2.40493,0.00011108,0.00011108,0.00011108
479,42644,1.70465,1.77748,1.90069,0.6244,0.60497,0.57829,0.25368,1.89049,2.2426,2.40338,0.00010712,0.00010712,0.00010712
480,42773.8,1.75143,1.85787,1.93136,0.56934,0.68182,0.54847,0.23021,1.97619,2.04099,2.45489,0.00010316,0.00010316,0.00010316
481,42840.4,1.70807,1.76157,1.99142,0.5917,0.59091,0.55314,0.2419,1.97147,2.05465,2.45077,9.92e-05,9.92e-05,9.92e-05
482,42921.7,1.82208,1.90943,2.01458,0.61911,0.6654,0.55539,0.23268,1.94217,2.11279,2.43996,9.524e-05,9.524e-05,9.524e-05
483,43003.7,1.79593,1.85892,2.06951,0.64482,0.68182,0.55517,0.22877,1.87494,2.1662,2.44522,9.128e-05,9.128e-05,9.128e-05
484,43067.3,1.82466,1.90234,2.04822,0.60765,0.63636,0.55026,0.23856,1.90817,2.15001,2.448,8.732e-05,8.732e-05,8.732e-05
485,43175.7,1.86237,1.92123,2.07018,0.69452,0.62058,0.60157,0.25826,1.90223,2.04517,2.42497,8.336e-05,8.336e-05,8.336e-05
486,43262.6,1.77867,1.76381,1.99523,0.63528,0.63636,0.57804,0.2404,1.96626,2.03036,2.44243,7.94e-05,7.94e-05,7.94e-05
487,43368.5,1.81105,1.85147,2.02275,0.6433,0.59091,0.58783,0.24624,1.95973,2.04426,2.44007,7.544e-05,7.544e-05,7.544e-05
488,43478.7,1.77336,1.82927,1.97938,0.66837,0.59091,0.59299,0.25526,1.98519,1.99483,2.47061,7.148e-05,7.148e-05,7.148e-05
489,43546.8,1.81781,1.93505,2.00268,0.60562,0.59091,0.58067,0.26087,1.99713,2.07484,2.45605,6.752e-05,6.752e-05,6.752e-05
490,43635.8,1.68898,1.8098,1.94373,0.67171,0.55852,0.58339,0.25767,1.99212,2.16783,2.43,6.356e-05,6.356e-05,6.356e-05
491,43762,1.60144,1.78772,1.96817,0.5817,0.63636,0.57967,0.22178,1.97067,2.17893,2.48971,5.96e-05,5.96e-05,5.96e-05
492,43848.8,1.71545,1.86745,2.09023,0.53108,0.63636,0.46162,0.19054,2.03554,2.28301,2.56108,5.564e-05,5.564e-05,5.564e-05
493,43933.2,1.69569,1.90379,2.13389,0.51764,0.6342,0.4484,0.17875,2.18056,2.31288,2.68346,5.168e-05,5.168e-05,5.168e-05
494,44014.2,1.74635,1.96686,2.1531,0.49897,0.54331,0.45398,0.18029,2.24571,2.22802,2.74517,4.772e-05,4.772e-05,4.772e-05
495,44111.5,1.62004,1.81239,2.01516,0.52576,0.60509,0.47447,0.18818,2.19053,2.25713,2.66902,4.376e-05,4.376e-05,4.376e-05
496,44225.3,1.74122,1.90657,2.14519,0.49364,0.53216,0.46461,0.18513,2.22645,2.29009,2.68543,3.98e-05,3.98e-05,3.98e-05
497,44287.5,1.64225,1.88391,2.10637,0.46026,0.5,0.44634,0.17798,2.21634,2.3166,2.70322,3.584e-05,3.584e-05,3.584e-05
498,44379.6,1.65902,1.91255,2.09205,0.47754,0.62352,0.43459,0.19134,2.18531,2.28305,2.63317,3.188e-05,3.188e-05,3.188e-05
499,44475.5,1.62111,1.75829,2.02316,0.46405,0.59091,0.43646,0.18799,2.15441,2.2991,2.61746,2.792e-05,2.792e-05,2.792e-05
500,44556.5,1.63442,1.83073,2.0483,0.46673,0.59692,0.42524,0.1851,2.16196,2.31976,2.62542,2.396e-05,2.396e-05,2.396e-05
